name,artist,id,popularity,danceability,key,mode,instrumentalness,duration,time_signature,energy,loudness,speechiness,acousticness,tempo,liveness,valence
Dil Kho Ke,Arjun Kanungo,0RIgVD7d0JzjmSWADYrQ5r,"30
",0.755,4,1,2.05e-06,179556,4,0.489,-9.829,0.0331,0.0755,134.933,0.108,0.758
"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa,5I2wbDvSI98HLVB42YO9sU,"64
",0.786,6,1,0.0,215368,4,0.797,-4.063,0.0414,0.233,95.014,0.0861,0.453
"Haan Main Galat (From ""Love Aaj Kal"")",Pritam,068HSvCf5MbQfhV4qqaelg,"65
",0.685,0,1,0.0112,218644,4,0.736,-5.656,0.0521,0.0997,117.979,0.101,0.893
Laare,Maninder Buttar,7GfdU12uRL2xtSQcRXmqNN,"62
",0.384,7,1,0.0,270545,3,0.658,-5.125,0.05,0.201,82.43,0.245,0.67
"Hui Malang (From ""Malang - Unleash The Madness"")",Asees Kaur,5bAed2aRbQbjDZF9qkNSA2,"62
",0.633,7,0,4.31e-05,192097,4,0.904,-5.09,0.0564,0.0337,124.008,0.122,0.259
Kehndi Haan Kehndi Naa,Sukriti Kakar,7jl8FKIm4v4RfaGXLEV0s6,"54
",0.671,0,0,0.0,201600,4,0.664,-5.417,0.0473,0.27,100.055,0.131,0.688
Tu Junooniyat (Climax Song),Shrey Singhal,5IorK4S2LrsneibnEjC8uF,"31
",0.61,8,0,0.0,298995,4,0.738,-6.334,0.0466,0.622,130.956,0.236,0.469
"Sip Sip 2.0 (From ""Street Dancer 3D"")",Garry Sandhu,7Jo4yv6Iiwxla5z10lE1L9,"60
",0.842,5,0,0.000225,219970,4,0.877,-2.134,0.177,0.114,93.991,0.0824,0.506
"Dus Bahane 2.0 (From ""Baaghi 3"") (feat. K.K.", Shaan,0z9lOAVgQT5bysEKZ6Wwbk, Tulsi Kumar),0.807,7,1,0.00105,201655,4,0.914,-5.092,0.069,0.0411,114.039,0.292,0.463
Baarish Lete Aana,Darshan Raval,1TEV1XrPtV617Y4Po50P5e,"18
",0.537,2,1,0.0,213500,4,0.351,-8.937,0.0248,0.839,67.018,0.108,0.315
Surma Surma,Guru Randhawa,77riTlvCLV3K8O0glNiQ8B,"60
",0.734,10,0,0.0,215951,4,0.909,-4.4,0.124,0.258,95.989,0.0657,0.691
Theher Ja,Abhishek Arora,00juIvfvPtZ0CfAMwEkHaV,"52
",0.662,1,0,0.861,161771,4,0.31,-14.111,0.0347,0.833,117.965,0.108,0.212
Ptola,Mickey Singh,7hJrLh6ovDqSVBmhadTlJS,"57
",0.709,5,1,0.0,198710,4,0.8,-5.21,0.0369,0.133,93.006,0.0866,0.447
Tum Na Ho,Arjun Kanungo,65QRFvzB2ZLJ1BygWPxxVj,"58
",0.598,1,0,0.0,210857,4,0.728,-4.626,0.0358,0.202,105.008,0.172,0.269
Forget About It,Sidhu Moose Wala,5Wc9QpkWPO5mB0NkL4r5k7,"51
",0.8,1,1,0.0,225724,4,0.881,-5.685,0.179,0.0496,93.052,0.182,0.743
"Do You Love Me (From ""Baaghi 3"")",Nikhita Gandhi,4IZHFWBdQwdu8PLBfobkUF,"59
",0.791,10,0,0.0312,162435,4,0.719,-7.32,0.116,0.0142,169.99,0.0944,0.535
"Nachan Nu Jee Karda (From ""Angrezi Medium"")",Romy,2zQeAeH3q0K7U2AWEcVOsF,"58
",0.932,1,1,7.13e-06,167947,4,0.902,-1.947,0.101,0.013,110.007,0.0638,0.653
"Ek Zindagi (From ""Angrezi Medium"")",Taniskaa Sanghvi,6shPaz0rzOAGatiY6X6zLQ,"55
",0.688,0,0,0.0,170089,4,0.609,-7.096,0.0495,0.0706,110.027,0.157,0.627
Loca,Yo Yo Honey Singh,10Hks1iBOnKIIhouOI4rrk,"63
",0.937,0,1,0.0,210489,4,0.851,-3.81,0.0642,0.0251,111.973,0.0704,0.655
Haan Main Galat,Pritam,0MLZAgKQKHbPsJ12qHS860,"64
",0.683,0,1,0.0106,218644,4,0.737,-5.66,0.0501,0.125,117.995,0.103,0.919
"Mere Liye Tum Kaafi Ho (From ""Shubh Mangal Zyada Saavdhan"")",Ayushmann Khurrana,3qrdLVOClRU4yPkcXZ7c5u,"68
",0.701,6,1,0.0,132158,4,0.638,-3.711,0.302,0.492,177.867,0.153,0.813
Jo Tu Na Mila,Asim Azhar,6DefzsWqnwrFrmNVnJxWkS,"62
",0.508,0,0,1.15e-05,234037,4,0.507,-5.33,0.0384,0.0636,159.68,0.359,0.218
Bezubaan,Anupam Roy,1ycq2btx7kf6bXdWILZhXa,"49
",0.403,2,1,5.71e-06,341178,4,0.56,-7.46,0.0362,0.354,155.701,0.125,0.168
Jahaan Tum Ho,Shrey Singhal,5lHouRxZwVZ6g0rov8gMYT,"40
",0.424,9,0,5.09e-06,217275,4,0.846,-5.775,0.0573,0.238,80.093,0.114,0.453
"Kudi Nu Nachne De (From ""Angrezi Medium"")",Vishal Dadlani,4YIhJmihoXwjtbY4vsV9Nh,"61
",0.834,9,1,0.0,172382,4,0.688,-7.494,0.0653,0.175,117.949,0.174,0.876
Dancing In The Sun,Sharvi Yadav,0QqmbaEYVb99lPCxPRWkD4,"45
",0.469,9,1,0.0,229589,4,0.518,-5.215,0.0622,0.64,79.186,0.0525,0.519
Boht Tej,Badshah,0TaL0jvsvRwm17IcGNZkpe,"58
",0.928,0,1,0.00158,154895,4,0.757,-6.729,0.158,0.0353,99.991,0.176,0.533
Meray Saathiya,Roxen,22nSgB4fKnBQRFJnH2bjqh,"28
",0.741,1,0,5.71e-06,237401,4,0.479,-7.232,0.0351,0.602,99.97,0.0765,0.527
"Doston - From ""Superstar""",Mustahsan,4w8nSEJYhzGqRF22NTWRID,"15
",0.656,2,0,4.54e-05,162024,4,0.479,-9.334,0.0488,0.553,78.039,0.133,0.673
Mukti,Ritviz,6etsnnvIBrPiw6XcCQsliY,"47
",0.547,1,0,0.727,249617,4,0.876,-6.596,0.0477,0.00683,99.974,0.384,0.163
Make It Happen,Tejas,0a2hoYtJTGVsOQ61VO2kzz,"28
",0.723,1,1,0.0,287667,4,0.745,-8.62,0.0513,0.14,111.973,0.0918,0.801
Dheere Dheere,Yo Yo Honey Singh,4fyR24BKznXBLNkK8LwWla,"53
",0.73,0,1,2.48e-05,212413,4,0.58,-7.976,0.124,0.0399,167.915,0.0703,0.55
Mahi Aaja,Momina Mustehsan,4aHhJOtCsVq9aRxb5leAt8,"36
",0.523,0,1,0.0,369102,4,0.555,-8.141,0.0334,0.451,77.026,0.143,0.401
Awari,Adnan Dhool,7IEww1rwWe1scos6rarOYh,"53
",0.322,3,0,5.01e-06,320757,3,0.515,-6.908,0.0341,0.668,149.912,0.0907,0.16
Khaab,Akhil,0a6zRnrjmaOcqsEIFkXIhw,"64
",0.662,0,1,0.0,201689,4,0.661,-5.689,0.0514,0.417,80.009,0.0784,0.222
Baatein Karo,Vayu,0defKES0cQIsig27CpfPWx,"55
",0.76,6,1,0.000713,195309,3,0.551,-7.273,0.0273,0.85,106.046,0.154,0.768
Walk With Me,Taba Chake,3sZOt6h6Qq9aqtLbE6UMG7,"50
",0.71,10,1,0.000335,170012,4,0.316,-9.513,0.0663,0.429,81.408,0.0789,0.655
My Other Side,Taba Chake,22kfxo7JTeqXbmjql43TIi,"41
",0.575,0,1,0.0134,219000,3,0.242,-10.316,0.0431,0.823,108.032,0.0868,0.454
Genda Phool (feat. Payal Dev),Badshah,0gzu5mm36VJH2Zqu8sQPTf,"71
",0.954,1,1,0.00135,170769,4,0.538,-8.394,0.0732,0.133,116.976,0.0704,0.834
Woofer (feat. Snoop Dogg, Zora Randhawa & Nargis Fakhri),3cvMKd8PNsfNyyXtxWil9o,Dr Zeus,0.889,6,0,0.0,172360,4,0.879,-4.475,0.294,0.172,96.016,0.792,0.752
Bhula Dunga,Darshan Raval,7pmY8QjqZP8GRV6qBRpheu,"61
",0.521,0,0,6.32e-06,197601,4,0.583,-7.927,0.0399,0.692,155.928,0.198,0.311
Fakira,Vishal-Shekhar,3gCljMiGFfcum5sOHTMfwZ,"61
",0.618,0,0,0.00442,288020,4,0.707,-6.554,0.0398,0.738,80.078,0.0876,0.711
Radhe Radhe,Meet Bros.,1HbmeBqRlEk54KK8gxQqbZ,"52
",0.494,5,0,0.0,210806,4,0.832,-3.727,0.291,0.518,140.039,0.679,0.737
Dil Hi Toh Hai,Pritam,6preZS0pC2OdHPZAOwcoM9,"52
",0.482,0,1,0.0,280496,4,0.694,-5.368,0.042,0.452,90.196,0.11,0.573
8 Parche,Baani Sandhu,42ETKyApzUl8hTtytFAjen,"65
",0.652,8,0,0.0,210000,4,0.862,-2.29,0.206,0.161,173.859,0.203,0.727
Chalo Chalein,Ritviz,0NS3ca87AFGTQ2jHWeaLJ1,"63
",0.461,1,1,0.03,184371,4,0.5,-9.828,0.0614,0.00243,76.176,0.116,0.572
Rangi Saari,Kavita Seth,3F2BSn4ayglzMwquBRHZq6,"49
",0.613,10,1,0.0671,214000,4,0.687,-7.994,0.0415,0.213,139.986,0.0926,0.254
Tera Baap Aaya,Farhad Bhiwandiwala,22qqToXc5l7Wkh9GcVTcet,"54
",0.7,2,1,1.26e-05,164979,4,0.91,-4.993,0.193,0.139,159.968,0.307,0.788
Tung Tung Baje,Diljit Dosanjh,25l4cQ9DrXbFBEdAWMX4BC,"35
",0.797,4,0,0.000927,283511,4,0.74,-6.086,0.066,0.0475,101.998,0.169,0.61
Mahi Aaja,Manj Musik,31GcT0ntjiLtJya2jtWfsE,"36
",0.789,0,0,6.64e-05,200000,4,0.917,-2.377,0.0326,0.308,132.019,0.198,0.734
Chal Wahan Jaate Hain,Arijit Singh,4FamnSE42MmMSayJiEk3OC,"46
",0.51,7,0,1.58e-05,326121,4,0.612,-7.629,0.0372,0.412,150.041,0.156,0.193
"Kitaben Bahut Si (From ""Baazigar"")",Asha Bhosle,6boYaYafMoyPZAw8VMasNm,"37
",0.619,2,0,8.56e-05,389387,4,0.721,-7.53,0.0696,0.423,97.32,0.0587,0.808
Baazigar O Baazigar,Kumar Sanu,56h75LnnsaBy4T8N8MSNgF,"45
",0.484,4,0,2.35e-06,459267,4,0.671,-10.248,0.0371,0.52,106.012,0.147,0.675
Chand Sitare,Kumar Sanu,6q1sQksDchhl4XGuMOQ0Kw,"0
",0.615,10,1,0.000309,396920,4,0.534,-9.956,0.0799,0.18,78.534,0.656,0.726
Sahiba,Intense,4XtachaWEN7ybO2LrwsaEA,"59
",0.747,5,0,0.00349,238708,4,0.751,-3.837,0.0508,0.107,155.958,0.0623,0.57
Kalla Sohna Nai,Akhil,4yurVSNjaPBKkOpbZWtuJO,"65
",0.802,9,1,0.0,156614,4,0.499,-5.881,0.0345,0.454,92.055,0.143,0.763
Main Deewana,Ganesh Hegde,47CinRW4DIfL22OlU23XWc,"35
",0.784,7,0,4.42e-06,335520,4,0.74,-6.976,0.162,0.228,137.964,0.103,0.86
Young Shahrukh,Tesher,28ltIq2Kff5ntb9Bi19RDZ,"27
",0.908,8,0,0.0,159428,4,0.446,-9.933,0.277,0.0333,95.008,0.087,0.687
Kya Mujhe Pyaar Hai,KK,3HFjh7QljnUCBLsoTwMuTj,"59
",0.643,6,0,1.84e-05,266653,4,0.759,-7.96,0.0499,0.425,118.481,0.0814,0.795
"Dollar - From ""Dakuaan Da Munda""",Sidhu Moose Wala,7rXDc2ImBGwcypUFbNqbFB,"57
",0.612,9,1,0.0,157517,4,0.829,-4.225,0.0583,0.0606,94.961,0.38,0.694
So High,Sidhu Moose Wala,03XaJGeg4MuBxxxnaH3fWG,"62
",0.537,11,0,0.0,218667,4,0.763,-6.346,0.204,0.0152,180.001,0.109,0.484
Old Skool,Sidhu Moose Wala,1pZbjOj49hg04l9VBO97hp,"41
",0.776,6,1,0.0,253675,4,0.601,-6.958,0.324,0.208,87.971,0.271,0.875
Tibeyan da Putt,Sidhu Moose Wala,6u5InVB4FmVCEtEjcWjslp,"28
",0.539,6,0,0.0,308571,3,0.56,-8.177,0.385,0.0471,116.498,0.218,0.727
Nit Nit,Jasleen Royal,6GT0oiQdjiYX91qgAMi7Vd,"56
",0.442,10,1,0.0237,246136,4,0.412,-10.675,0.0377,0.781,176.019,0.15,0.235
Jaan Atki,Mumzy Stranger,3qk2iOZM0ARc9tWzP8JBn9,"37
",0.745,11,0,0.0,274674,4,0.737,-5.648,0.0786,0.178,98.927,0.109,0.3
Dholi Taro Dhol Baaje,Kavita Krishnamurthy,5MHqNesgY5VngoCITqsZGh,"44
",0.634,11,1,2.29e-05,375293,4,0.968,-6.105,0.31,0.34,136.144,0.626,0.523
Drama,Raftaar,4Fvz969Dcpa8Y90tK5BqE5,"43
",0.767,3,0,0.0,189714,4,0.773,-8.859,0.0738,0.18,104.968,0.0928,0.755
Move,Raftaar,3iX92h8ntaDlpNA9yTrf2h,"51
",0.811,1,0,0.001,180254,4,0.691,-5.559,0.0758,0.321,97.012,0.111,0.73
Aage Chal,Raftaar,1g3rvGyKmcLZTLhSabiaPJ,"49
",0.695,5,0,0.0,229800,4,0.891,-6.634,0.259,0.419,99.997,0.404,0.47
Chori Chori Takna,Dark Mc,2yLcYYDZKpaHZ2N8uXoVuY,"40
",0.388,6,0,0.0,286760,4,0.869,-4.636,0.245,0.0115,86.623,0.251,0.499
Dil De Diya Hai,Anand Raj Anand,2zT6KfK583MkcLIHLBO8De,"47
",0.599,0,0,1.1e-05,366747,4,0.689,-5.668,0.0452,0.618,86.927,0.119,0.537
Woh Baarishein - Reprise,Arjun Kanungo,6qgiHB0TkJ6LAsZ8RIXg55,"37
",0.506,9,0,2.41e-06,216450,4,0.381,-11.721,0.0322,0.735,75.598,0.188,0.369
Bambiha Bole,Sidhu Moose Wala,60GK6ultL3skUR60O9haSJ,"65
",0.586,6,1,0.0,301269,4,0.625,-6.066,0.186,0.23,188.345,0.435,0.685
Humko Humise Chura Lo,Lata Mangeshkar,4T3VAoUDvCJkX5OSYXnng0,"49
",0.548,6,0,0.000442,473025,4,0.506,-13.684,0.0495,0.492,85.628,0.189,0.641
Chalte Chalte,Udbhav,11acrZ5o6QredI03M4sAsp,"46
",0.639,11,0,7.61e-06,458815,4,0.531,-14.632,0.0407,0.393,97.074,0.285,0.672
Aankhein Khuli,Lata Mangeshkar,16XEVyPh5NT31CAAqPbxQF,"49
",0.792,7,0,5.92e-06,422713,4,0.635,-13.94,0.0863,0.349,122.004,0.324,0.648
Soni Soni,Udit Narayan,5lLBVDoG0w9oVxEftMIniN,"46
",0.647,7,0,4.99e-05,547422,4,0.725,-12.066,0.059,0.618,98.787,0.558,0.918
Zinda Rehti Hain Unki Mohabbatein,Lata Mangeshkar,3HYF4u13huHTkHQnBgit3N,"44
",0.486,8,0,0.000951,143360,4,0.615,-13.277,0.0542,0.445,92.277,0.375,0.848
Are Re Are,Lata Mangeshkar,549FZ0BWEyIGVbo9FUOqPl,"43
",0.689,11,0,0.000154,335386,4,0.674,-12.164,0.0396,0.277,149.1,0.394,0.937
Dil To Pagal Hai,Lata Mangeshkar,5itw0WzsobhLXyxUuAj8OQ,"44
",0.752,6,0,0.000528,336118,4,0.67,-10.641,0.0465,0.306,110.696,0.729,0.748
Le Gayi,Asha Bhosle,2Hs659VSIWrtetYzclXVP6,"46
",0.831,5,0,0.000937,341812,4,0.737,-11.51,0.0497,0.185,125.552,0.153,0.82
Dholna,Lata Mangeshkar,6O8ZM3IKYcSBzpnuxpCAQr,"41
",0.684,7,1,3.99e-05,318433,4,0.52,-10.793,0.0339,0.369,92.995,0.724,0.907
Kuch Kuch Hota Hai,Jatin-Lalit,4RixtPhUXlci9ad4qIMj23,"57
",0.547,7,1,0.000155,297867,4,0.554,-11.165,0.0374,0.602,91.386,0.0735,0.848
Koi Mil Gaya,Kavita Krishnamurthy,5L9fLNHSj5SuGvJRljdWJb,"53
",0.7,2,1,1.2e-05,437693,4,0.687,-9.292,0.0504,0.503,136.028,0.057,0.815
Tujhe Yaad Na Meri Aayee,Jatin-Lalit,2UtsLJy1O0OFkCgjJGPGfe,"48
",0.507,2,1,5.98e-05,424573,4,0.568,-10.229,0.0483,0.625,154.883,0.069,0.781
Ladki Badi Anjani Hai,Kumar Sanu,6f3C6rJo7zvmfr1h5SRvxg,"55
",0.637,7,1,0.0001,381707,4,0.774,-9.327,0.056,0.522,121.108,0.0901,0.731
Ruk Ja O Dil Deewane,Udit Narayan,619BqiArColRhmckgCGoG3,"42
",0.623,11,0,0.000573,312333,4,0.749,-10.703,0.0697,0.694,106.205,0.116,0.903
Tujhe Dekha To,Lata Mangeshkar,59JemC1a4KDC1WxNAt7Zpt,"45
",0.512,4,0,1.79e-05,303960,4,0.479,-10.765,0.0378,0.765,97.205,0.0648,0.856
Mehndi Laga Ke Rakhna,Lata Mangeshkar,2UXqAinFTSFA3Y0nlWPHQn,"42
",0.569,2,0,2.8e-06,286695,4,0.827,-7.586,0.11,0.777,98.4,0.37,0.882
Ho Gaya Hai Tujhko To Pyar Sajna,Lata Mangeshkar,7jV2zwwRKvHoLA8WFr3SCN,"47
",0.489,7,0,7.64e-06,349827,4,0.575,-11.64,0.047,0.533,100.212,0.238,0.579
Kabhi Khushi Kabhie Gham,Jatin-Lalit,0eGtFJBfYUKF2CvNZJEu3M,"52
",0.429,1,1,0.000199,471947,4,0.763,-5.91,0.107,0.524,100.835,0.127,0.668
Bole Chudiyan,Jatin-Lalit,1uzkWkIaWaxzHJgJ4Fy5rO,"59
",0.59,5,1,1.18e-05,408133,4,0.875,-5.294,0.171,0.45,96.915,0.164,0.736
Suraj Hua Maddham,Sandesh Shandilya,0mWtcNIAL9jITVHl3F2SQF,"53
",0.626,5,1,0.000209,427547,4,0.69,-5.851,0.0595,0.329,79.995,0.134,0.566
Deewana Hai Dekho,Sandesh Shandilya,1CK7tnXhsr0Br5ZzbZdBzh,"47
",0.776,7,1,1.96e-06,345267,4,0.792,-5.619,0.18,0.167,102.988,0.13,0.588
Woh Ladki Hai Kahan,Shaan,2tO0QPdCA0jgDBshTuYYkc,"49
",0.786,8,1,0.000104,306133,4,0.677,-8.624,0.183,0.172,94.985,0.0446,0.858
Koi Kahe Kehta Rahe,Shankar Mahadevan,5zKRKQwLVBT1WDJE7XJrnm,"47
",0.749,1,1,6.48e-06,346200,4,0.734,-7.058,0.0594,0.00166,131.975,0.108,0.652
Ek Ladki,Udit Narayan,3G0VsDq23z29sfDOjWlPjp,"29
",0.688,6,0,2.18e-05,337371,4,0.721,-8.878,0.0629,0.325,92.838,0.0868,0.66
Sharara,Asha Bhosle,1akzSqvnTzAxlyWYqTZcJX,"41
",0.602,6,0,0.00234,296516,4,0.891,-8.655,0.449,0.384,94.975,0.335,0.548
Jaadu Teri Nazar,Udit Narayan,1mAO7s2X1VfYwNDWIcvdhS,"41
",0.603,6,0,4.57e-05,279910,4,0.688,-13.12,0.0458,0.401,87.839,0.104,0.682
Zindagi Ban Gaye Ho Tum,Alka Yagnik,6j7FlHvqcuJqpaE1WJhT7m,"28
",0.363,5,1,7.84e-06,336973,4,0.797,-9.68,0.0577,0.596,77.67,0.168,0.734
Mera Dil Bhi Kitna Pagal Hai,Kumar Sanu,3UIPvWCcwthECWnWcyMQdc,"45
",0.474,8,1,0.0,324893,4,0.498,-10.146,0.0302,0.725,100.93,0.0852,0.759
Suniye To,Abhijeet,5VOnTAe9SMM6RBtq0C9wmf,"37
",0.82,7,1,8.33e-05,314493,4,0.711,-11.285,0.0519,0.0981,103.039,0.604,0.968
Ek Din Aap,Kumar Sanu,5fq7CGNYZKJm38HbLwMg9h,"35
",0.462,4,1,0.0,266067,3,0.375,-13.184,0.0309,0.642,145.35,0.189,0.612
Tumse Milke Dil Ka,Sonu Nigam,1ax8ZuwRVkSdzzsIqyCNWQ,"54
",0.853,9,0,1.87e-06,359253,4,0.745,-8.636,0.109,0.0642,107.985,0.0274,0.882
Main Hoon Na,Sonu Nigam,0v7rJIwQ2xeB1W19eU5IQS,"51
",0.48,5,1,0.0,361067,4,0.681,-8.002,0.163,0.284,88.003,0.125,0.74
Tumhe Jo Maine Dekha,Abhijeet,0pPGUL7171TRGgI6wyP8wP,"48
",0.734,0,0,0.00569,341147,4,0.903,-3.972,0.0649,0.432,102.009,0.2,0.712
Yun Hi Chala Chal,Udit Narayan,3GrTI5vAoDD3VE24VTBJAc,"49
",0.822,9,1,0.0,446987,4,0.687,-8.167,0.0421,0.0593,106.47,0.0609,0.816
Andekhi Anjaani,Lata Mangeshkar,3cL1Lpn7e4fKeEwi68S9Hd,"42
",0.703,7,1,0.000173,377313,4,0.712,-10.505,0.079,0.315,99.927,0.0933,0.757
Halla Re,Shweta Pandit,1RqmsIhNAbTDliJwxqFR10,"33
",0.704,7,1,4.86e-06,308428,4,0.889,-6.055,0.0847,0.227,109.992,0.0572,0.762
Neal ‘N’ Nikki,KK,6ILTZYLgZFVciUUCQX3guJ,"23
",0.813,4,0,0.0,317022,4,0.827,-6.804,0.116,0.216,104.987,0.218,0.831
Akh Ladiye,Kunal Ganjawala,7wtNUm69YWKteYQEP3EXbt,"23
",0.659,0,1,1.42e-06,266371,4,0.962,-6.315,0.0505,0.12,124.995,0.0596,0.941
Ladki Kyon,Alka Yagnik,0U9a0NZ8UQpnix2lBElFAx,"43
",0.76,6,0,0.0,378044,4,0.83,-6.868,0.28,0.639,93.401,0.109,0.907
Haaye Oye (feat. Ash King),QARAN,0oukMLKedsqQ3ltnI2daRO,"61
",0.633,11,0,0.0,200029,4,0.727,-4.104,0.0383,0.173,123.959,0.153,0.543
Kasoor,Prateek Kuhad,08kTa3SL9sV6Iy8KLKtGql,"67
",0.558,8,1,5.36e-06,197549,4,0.497,-7.175,0.0256,0.0285,107.047,0.0799,0.444
G.O.A.T.,Diljit Dosanjh,46QbY78ha62aiu6gBgC7lS,"74
",0.544,1,0,0.0,223636,4,0.917,-3.403,0.259,0.00313,176.068,0.26,0.686
Chidiya,Vilen,7mNZUnDWUDidWBFaUpVtOC,"72
",0.486,6,1,0.0,253333,4,0.494,-8.56,0.0324,0.715,179.975,0.109,0.414
Haryana Roadways,Badshah,3zhGKnKeYa3f71ndZomZqn,"50
",0.727,2,1,0.00881,188163,4,0.598,-7.393,0.049,0.283,147.075,0.0792,0.111
Kahin Door,Sanam,6konnAbWLHEGVo0XzYvWGu,"22
",0.663,6,1,0.0,213952,4,0.435,-7.505,0.0334,0.632,92.019,0.175,0.525
Yahan Ke Hum Sikandar,Udit Narayan,5CoiDSO02aRNqDalWB0SIc,"22
",0.719,0,1,0.0,328400,4,0.447,-14.273,0.042,0.665,118.665,0.0884,0.668
Roobaroo,A.R. Rahman,3vqJY3pVELLIxqXXyI08yr,"56
",0.675,9,1,5.56e-06,282973,4,0.582,-8.891,0.0277,0.661,120.991,0.0854,0.538
Aazaadiyan (Pairon Ki Bediyan),Amit Trivedi,5VbZt5Tp8qUGFMRXctKdIi,"48
",0.548,2,1,4.01e-05,337903,4,0.466,-7.083,0.0242,0.389,100.066,0.125,0.202
Give Me Some Sunshine,Suraj Jagan,1Qt0OGUUPibpmk1FpFQ43m,"53
",0.67,0,1,6.92e-06,245130,4,0.61,-7.987,0.0579,0.381,97.992,0.106,0.547
Aaj Kal Zindagi,Shankar-Ehsaan-Loy,4MnDLNhqL6HuSzFO4b4rvJ,"47
",0.639,4,1,0.00558,254507,4,0.617,-8.897,0.0329,0.21,134.95,0.099,0.405
Behti Hawa Sa Tha Woh,Shaan,2DxhfuyHsvTvY5uUdClqYu,"51
",0.61,0,1,1.8e-05,299777,4,0.468,-10.562,0.0393,0.37,139.978,0.0958,0.403
"Sahiba (From ""Phillauri"")",Romy,00RBUC7CPnPntU3Ps320uU,"44
",0.653,4,1,0.0,329375,4,0.563,-5.803,0.053,0.45,160.903,0.191,0.563
Chhoti Si Aasha - Version, 1,47U38LbRLzE76b6QOPZYtu,A.R. Rahman,0.639,2,1,4.69e-06,297347,4,0.245,-15.25,0.0479,0.128,172.05,0.1,0.524
Roja - Version, 1,4zS1GqwMvfSsA0g48qvxAq,A.R. Rahman,0.63,4,1,0.0,306147,4,0.319,-17.106,0.0467,0.504,90.956,0.0926,0.431
Mastiyaapa,Shankar-Ehsaan-Loy,1oJqurjdhjd5zpmP5byU3b,"51
",0.663,1,0,2.34e-05,202979,4,0.719,-7.278,0.0376,0.134,133.004,0.0818,0.68
Labb Par Aaye,Shankar-Ehsaan-Loy,1H31HxfIHETvrQ02nWpsLO,"58
",0.418,11,0,0.0,227553,3,0.537,-7.769,0.0455,0.727,132.749,0.377,0.693
Sajan Bin,Shankar-Ehsaan-Loy,1lUskB61Guv9LkWSV9ycWe,"62
",0.74,2,1,1.32e-05,194286,4,0.692,-7.285,0.0368,0.124,125.97,0.102,0.304
